,tweet_id,favorites,retweets,user_followers,user_favourites,date_time
357,828381636999917570,13060,2304,8309134,142727,2017-02-05 23:15:47+00:00
358,828376505180889089,7642,1111,8309134,142727,2017-02-05 22:55:23+00:00
359,828372645993398273,12995,3060,8309134,142727,2017-02-05 22:40:03+00:00
360,828361771580813312,2279,177,8309134,142727,2017-02-05 21:56:51+00:00
361,828046555563323392,12165,2979,8309134,142727,2017-02-05 01:04:17+00:00
362,828011680017821696,10709,2237,8309134,142727,2017-02-04 22:45:42+00:00
363,827933404142436356,20799,5445,8309134,142727,2017-02-04 17:34:40+00:00
364,827653905312006145,15988,3124,8309134,142727,2017-02-03 23:04:02+00:00
365,827600520311402496,7661,979,8309134,142727,2017-02-03 19:31:54+00:00
366,827324948884643840,16383,3177,8309134,142727,2017-02-03 01:16:53+00:00
367,827199976799354881,10939,2334,8309135,142727,2017-02-02 17:00:17+00:00
368,826958653328592898,22324,5222,8309135,142727,2017-02-02 01:01:21+00:00
369,826848821049180160,37700,10622,8309135,142727,2017-02-01 17:44:55+00:00
370,826615380357632002,0,4150,8309135,142727,2017-02-01 02:17:19+00:00
371,826598799820865537,5281,264,8309135,142727,2017-02-01 01:11:25+00:00
372,826598365270007810,10407,2444,8309136,142727,2017-02-01 01:09:42+00:00
373,826476773533745153,19067,4397,8309136,142727,2017-01-31 17:06:32+00:00
374,826240494070030336,13753,2708,8309136,142727,2017-01-31 01:27:39+00:00
375,826204788643753985,5041,968,8309136,142727,2017-01-30 23:05:46+00:00
376,826115272272650244,16194,3271,8309136,142727,2017-01-30 17:10:04+00:00
377,825876512159186944,10822,1952,8309136,142727,2017-01-30 01:21:19+00:00
378,825829644528148480,13181,2588,8309136,142727,2017-01-29 22:15:05+00:00
379,825535076884762624,54065,18041,8309136,142727,2017-01-29 02:44:34+00:00
380,825147591692263424,18972,4746,8309136,142727,2017-01-28 01:04:51+00:00
381,825120256414846976,0,1330,8309136,142727,2017-01-27 23:16:13+00:00
382,825026590719483904,6569,1330,8309137,142727,2017-01-27 17:04:02+00:00
383,824796380199809024,0,5739,8309137,142727,2017-01-27 01:49:15+00:00
384,824775126675836928,15488,3677,8309137,142727,2017-01-27 00:24:48+00:00
385,824663926340194305,10450,1814,8309137,142727,2017-01-26 17:02:56+00:00
386,824325613288833024,12248,10936,8309137,142727,2017-01-25 18:38:36+00:00
387,824297048279236611,15623,4035,8309137,142727,2017-01-25 16:45:05+00:00
388,824025158776213504,4971,618,8309137,142727,2017-01-24 22:44:42+00:00
389,823939628516474880,11022,2830,8309137,142727,2017-01-24 17:04:50+00:00
390,823719002937630720,0,11713,8309137,142727,2017-01-24 02:28:08+00:00
391,823699002998870016,14449,2629,8309137,142727,2017-01-24 01:08:40+00:00
392,823581115634085888,13520,2752,8309137,142727,2017-01-23 17:20:14+00:00
393,823333489516937216,725,26,8309137,142727,2017-01-23 00:56:15+00:00
394,823322678127919110,16322,4206,8309137,142727,2017-01-23 00:13:17+00:00
395,823269594223824897,0,10341,8309137,142727,2017-01-22 20:42:21+00:00
396,822975315408461824,17945,3599,8309137,142727,2017-01-22 01:12:59+00:00
397,822872901745569793,137011,45393,8309137,142727,2017-01-21 18:26:02+00:00
398,822859134160621569,13763,2397,8309137,142727,2017-01-21 17:31:20+00:00
399,822647212903690241,0,6696,8309137,142727,2017-01-21 03:29:14+00:00
400,822610361945911296,15357,3089,8309138,142727,2017-01-21 01:02:48+00:00
401,822489057087389700,18862,6696,8309138,142727,2017-01-20 17:00:46+00:00
402,822462944365645825,29378,15141,8309138,142727,2017-01-20 15:17:01+00:00
403,822244816520155136,36351,10341,8309138,142727,2017-01-20 00:50:15+00:00
404,822163064745328640,0,5021,8309138,142727,2017-01-19 19:25:24+00:00
405,821886076407029760,11779,2433,8309138,142727,2017-01-19 01:04:45+00:00
406,821813639212650496,0,3504,8309138,142727,2017-01-18 20:16:54+00:00
407,821765923262631936,8741,1726,8309138,142727,2017-01-18 17:07:18+00:00
408,821522889702862852,8333,1849,8309138,142727,2017-01-18 01:01:34+00:00
409,821421320206483457,0,5855,8309138,142727,2017-01-17 18:17:58+00:00
410,821407182352777218,12242,4538,8309138,142727,2017-01-17 17:21:47+00:00
411,821153421864615936,264,10,8309139,142727,2017-01-17 00:33:26+00:00
412,821149554670182400,9029,2101,8309139,142727,2017-01-17 00:18:04+00:00
413,821107785811234820,9969,2232,8309139,142727,2017-01-16 21:32:06+00:00
414,821044531881721856,13158,2396,8309139,142727,2017-01-16 17:20:45+00:00
415,820837357901512704,0,7054,8309138,142727,2017-01-16 03:37:31+00:00
416,820749716845686786,32796,10357,8309138,142727,2017-01-15 21:49:15+00:00
417,820690176645140481,12686,3383,8309138,142727,2017-01-15 17:52:40+00:00
418,820494788566847489,0,592,8309138,142727,2017-01-15 04:56:16+00:00
419,820446719150292993,0,2695,8309138,142727,2017-01-15 01:45:15+00:00
420,820314633777061888,3470,592,8309138,142727,2017-01-14 17:00:24+00:00
421,820078625395449857,20614,6567,8309138,142727,2017-01-14 01:22:35+00:00
422,820013781606658049,0,1240,8309138,142727,2017-01-13 21:04:55+00:00
423,819952236453363712,5534,1240,8309138,142727,2017-01-13 17:00:21+00:00
424,819924195358416896,13410,5107,8309138,142727,2017-01-13 15:08:56+00:00
425,819711362133872643,13987,3259,8309138,142727,2017-01-13 01:03:12+00:00
426,819588359383371776,9987,2073,8309138,142727,2017-01-12 16:54:26+00:00
427,819347104292290561,7512,1261,8309138,142727,2017-01-12 00:55:47+00:00
428,819238181065359361,2378,427,8309138,142727,2017-01-11 17:42:57+00:00
429,819227688460238848,24040,7054,8309138,142727,2017-01-11 17:01:16+00:00
430,819015337530290176,0,38607,8309138,142727,2017-01-11 02:57:27+00:00
431,819015331746349057,0,19834,8309138,142727,2017-01-11 02:57:26+00:00
432,819006400881917954,47076,19834,8309138,142727,2017-01-11 02:21:57+00:00
433,819004803107983360,90399,38607,8309138,142727,2017-01-11 02:15:36+00:00
434,818646164899774465,0,22005,8309138,142727,2017-01-10 02:30:30+00:00
435,818627210458333184,23281,7905,8309138,142727,2017-01-10 01:15:10+00:00
436,818614493328580609,10254,2704,8309138,142727,2017-01-10 00:24:38+00:00
437,818588835076603904,0,6456,8309138,142727,2017-01-09 22:42:41+00:00
438,818536468981415936,11375,2597,8309138,142727,2017-01-09 19:14:36+00:00
439,818307523543449600,0,8523,8309138,142727,2017-01-09 04:04:51+00:00
440,818259473185828864,11478,2397,8309138,142727,2017-01-09 00:53:55+00:00
441,818145370475810820,12785,2708,8309138,142727,2017-01-08 17:20:31+00:00
442,817908911860748288,5050,837,8309138,142727,2017-01-08 01:40:55+00:00
443,817827839487737858,53918,28457,8309138,142727,2017-01-07 20:18:46+00:00
444,817777686764523521,11172,2832,8309138,142727,2017-01-07 16:59:28+00:00
445,817536400337801217,12283,3132,8309138,142727,2017-01-07 01:00:41+00:00
446,817502432452313088,0,3570,8309138,142727,2017-01-06 22:45:43+00:00
447,817423860136083457,35461,15553,8309138,142727,2017-01-06 17:33:29+00:00
448,817415592588222464,5845,1005,8308468,142726,2017-01-06 17:00:38+00:00
449,817181837579653120,0,8912,8309138,142727,2017-01-06 01:31:47+00:00
450,817171292965273600,9110,2124,8309138,142727,2017-01-06 00:49:53+00:00
451,817120970343411712,12713,2735,8309138,142727,2017-01-05 21:29:55+00:00
452,817056546584727552,8952,1727,8309138,142727,2017-01-05 17:13:55+00:00
453,816829038950027264,0,4956,8309138,142727,2017-01-05 02:09:53+00:00
454,816816676327063552,10455,2149,8309138,142727,2017-01-05 01:20:46+00:00
455,816697700272001025,10204,2303,8309138,142727,2017-01-04 17:27:59+00:00
456,816450570814898180,31870,8523,8309138,142727,2017-01-04 01:05:59+00:00
457,816336735214911488,8974,2048,8309138,142727,2017-01-03 17:33:39+00:00
458,816091915477250048,9313,2254,8309138,142727,2017-01-03 01:20:49+00:00
459,816062466425819140,0,1085,8309138,142727,2017-01-02 23:23:48+00:00
460,816014286006976512,0,5548,8309138,142727,2017-01-02 20:12:21+00:00
461,815990720817401858,5186,1085,8309138,142727,2017-01-02 18:38:42+00:00
462,815966073409433600,23370,8912,8309138,142727,2017-01-02 17:00:46+00:00
463,815745968457060357,0,4359,8309138,142727,2017-01-02 02:26:09+00:00
464,815736392542261248,10270,2384,8309138,142727,2017-01-02 01:48:06+00:00
465,815639385530101762,8578,1729,8308468,142726,2017-01-01 19:22:38+00:00
466,815390420867969024,10823,3999,8309139,142727,2017-01-01 02:53:20+00:00
467,814986499976527872,7984,1353,8309139,142727,2016-12-31 00:08:17+00:00
468,814638523311648768,11765,2851,8309139,142727,2016-12-30 01:05:33+00:00
469,814578408554463233,0,6131,8309139,142727,2016-12-29 21:06:41+00:00
470,814530161257443328,9026,1952,8309139,142727,2016-12-29 17:54:58+00:00
471,814153002265309185,30077,9146,8309139,142727,2016-12-28 16:56:16+00:00
472,813944609378369540,0,3357,8309139,142727,2016-12-28 03:08:11+00:00
473,813910438903693312,9712,1971,8309139,142727,2016-12-28 00:52:25+00:00
474,813812741911748608,38026,14722,8309139,142727,2016-12-27 18:24:12+00:00
475,813800681631023104,8707,1855,8309139,142727,2016-12-27 17:36:16+00:00
476,813217897535406080,19493,7688,8309139,142727,2016-12-26 03:00:30+00:00
477,813202720496779264,9620,1894,8309139,142727,2016-12-26 02:00:11+00:00
478,813187593374461952,20746,4604,8309139,142727,2016-12-26 01:00:05+00:00
479,813172488309972993,9720,2020,8309139,142727,2016-12-26 00:00:03+00:00
480,813157409116065792,8112,2329,8309139,142727,2016-12-25 23:00:08+00:00
481,813142292504645637,8834,2498,8309139,142727,2016-12-25 22:00:04+00:00
482,813130366689148928,4673,474,8309139,142727,2016-12-25 21:12:41+00:00
483,813127251579564032,12389,3295,8309139,142727,2016-12-25 21:00:18+00:00
484,813112105746448384,10763,2899,8309139,142727,2016-12-25 20:00:07+00:00
485,813096984823349248,10994,3806,8309139,142727,2016-12-25 19:00:02+00:00
486,813081950185472002,10325,2920,8309139,142727,2016-12-25 18:00:17+00:00
487,813066809284972545,8324,2056,8309139,142727,2016-12-25 17:00:08+00:00
488,813051746834595840,21901,7750,8309139,142727,2016-12-25 16:00:16+00:00
489,812781120811126785,7929,2019,8309139,142727,2016-12-24 22:04:54+00:00
490,812709060537683968,6930,1510,8309139,142727,2016-12-24 17:18:34+00:00
491,812503143955202048,6341,1297,8309139,142727,2016-12-24 03:40:19+00:00
492,812466873996607488,8334,2034,8309140,142727,2016-12-24 01:16:12+00:00
493,812372279581671427,14318,3870,8309140,142727,2016-12-23 19:00:19+00:00
494,811985624773361665,7590,1483,8309140,142727,2016-12-22 17:23:53+00:00
495,811744202451197953,7896,1682,8309140,142727,2016-12-22 01:24:33+00:00
496,811647686436880384,5852,784,8309140,142727,2016-12-21 19:01:02+00:00
497,811627233043480576,13357,3275,8309140,142727,2016-12-21 17:39:46+00:00
498,811386762094317568,21858,6735,8309140,142727,2016-12-21 01:44:13+00:00
499,810984652412424192,5585,1523,8309141,142727,2016-12-19 23:06:23+00:00
500,810896069567610880,9458,1871,8309141,142727,2016-12-19 17:14:23+00:00
501,810657578271330305,11482,2802,8309141,142727,2016-12-19 01:26:42+00:00
502,810284430598270976,36953,11981,8309141,142727,2016-12-18 00:43:57+00:00
503,810254108431155201,15360,3543,8309141,142727,2016-12-17 22:43:27+00:00
504,809920764300447744,16201,4150,8309141,142727,2016-12-17 00:38:52+00:00
505,809808892968534016,0,5164,8309141,142727,2016-12-16 17:14:20+00:00
506,809448704142938112,7268,1547,8309142,142727,2016-12-15 17:23:04+00:00
507,809220051211603969,20841,5918,8309142,142727,2016-12-15 02:14:29+00:00
508,809084759137812480,13834,3718,8309142,142727,2016-12-14 17:16:53+00:00
509,808838249661788160,10575,3224,8309142,142727,2016-12-14 00:57:20+00:00
510,808733504066486276,8291,2289,8309142,142727,2016-12-13 18:01:07+00:00
511,808501579447930884,11824,2748,8309142,142727,2016-12-13 02:39:32+00:00
512,808344865868283904,44551,22005,8309143,142727,2016-12-12 16:16:49+00:00
513,808134635716833280,0,6274,8309143,142727,2016-12-12 02:21:26+00:00
514,808106460588765185,9183,2335,8309144,142727,2016-12-12 00:29:28+00:00
515,808001312164028416,13167,3738,8309144,142727,2016-12-11 17:31:39+00:00
516,807621403335917568,15254,3858,8309144,142727,2016-12-10 16:22:02+00:00
517,807106840509214720,124193,58657,8309144,142727,2016-12-09 06:17:20+00:00
518,807059379405148160,0,7741,8309144,142727,2016-12-09 03:08:45+00:00
519,807010152071229440,13677,4067,8309144,142727,2016-12-08 23:53:08+00:00
520,806629075125202948,78461,36683,8309144,142727,2016-12-07 22:38:52+00:00
521,806620845233815552,0,5844,8309144,142727,2016-12-07 22:06:10+00:00
522,806576416489959424,5097,2054,8309145,142727,2016-12-07 19:09:37+00:00
523,806542213899489280,10712,2490,8309145,142727,2016-12-07 16:53:43+00:00
524,806242860592926720,0,12295,8309145,142727,2016-12-06 21:04:11+00:00
525,806219024703037440,6738,1256,8309145,142727,2016-12-06 19:29:28+00:00
526,805958939288408065,0,5671,8309145,142727,2016-12-06 02:15:59+00:00
527,805932879469572096,8674,2023,8309145,142727,2016-12-06 00:32:26+00:00
528,805826884734976000,6884,1930,8309144,142727,2016-12-05 17:31:15+00:00
529,805823200554876929,0,8490,8309144,142727,2016-12-05 17:16:37+00:00
530,805520635690676224,6022,1744,8309144,142727,2016-12-04 21:14:20+00:00
531,805487436403003392,9207,2678,8309144,142727,2016-12-04 19:02:24+00:00
532,805207613751304193,8168,1808,8309144,142727,2016-12-04 00:30:29+00:00
533,804738756058218496,14359,4058,8309144,142727,2016-12-02 17:27:25+00:00
534,804475857670639616,6417,2129,8309144,142727,2016-12-02 00:02:45+00:00
535,804413760345620481,0,3406,8309144,142727,2016-12-01 19:56:00+00:00
536,804026241225523202,46725,17074,8309144,142727,2016-11-30 18:16:08+00:00
537,803773340896923648,10526,2914,8309144,142727,2016-11-30 01:31:12+00:00
538,803692223237865472,0,7836,8309144,142727,2016-11-29 20:08:52+00:00
539,803638050916102144,11493,4364,8309144,142727,2016-11-29 16:33:36+00:00
540,803380650405482500,8126,1963,8309144,142727,2016-11-28 23:30:47+00:00
541,803321560782307329,0,5624,8309144,142727,2016-11-28 19:35:59+00:00
542,803276597545603072,10513,2601,8309144,142727,2016-11-28 16:37:19+00:00
543,802952499103731712,9455,2118,8309144,142727,2016-11-27 19:09:28+00:00
544,802624713319034886,0,3079,8309144,142727,2016-11-26 21:26:58+00:00
545,802600418706604034,7452,1554,8309144,142727,2016-11-26 19:50:26+00:00
546,802572683846291456,9373,2655,8309144,142727,2016-11-26 18:00:13+00:00
547,802323869084381190,16986,6162,8309144,142727,2016-11-26 01:31:31+00:00
548,802265048156610565,6920,1440,8309143,142727,2016-11-25 21:37:47+00:00
549,802239329049477120,9500,2762,8309144,142727,2016-11-25 19:55:35+00:00
550,802185808107208704,0,281,8309144,142727,2016-11-25 16:22:55+00:00
551,801958328846974976,8102,1802,8309144,142727,2016-11-25 01:18:59+00:00
552,801854953262350336,1852,249,8309144,142727,2016-11-24 18:28:13+00:00
553,801538201127157760,8587,2182,8309145,142727,2016-11-23 21:29:33+00:00
554,801285448605831168,6344,870,8309145,142727,2016-11-23 04:45:12+00:00
555,801167903437357056,25700,6274,8309145,142727,2016-11-22 20:58:07+00:00
556,801127390143516673,0,4183,8309144,142727,2016-11-22 18:17:08+00:00
557,801115127852503040,8462,2219,8309144,142727,2016-11-22 17:28:25+00:00
558,800859414831898624,719,101,8309144,142727,2016-11-22 00:32:18+00:00
559,800855607700029440,0,1702,8309144,142727,2016-11-22 00:17:10+00:00
560,800751577355128832,11045,2944,8309144,142727,2016-11-21 17:23:47+00:00
561,800513324630806528,13769,3171,8309144,142727,2016-11-21 01:37:04+00:00
562,800459316964663297,9951,2282,8309144,142727,2016-11-20 22:02:27+00:00
563,800443802682937345,0,4560,8309144,142727,2016-11-20 21:00:48+00:00
564,800388270626521089,11698,2967,8309144,142727,2016-11-20 17:20:08+00:00
565,800188575492947969,0,4183,8309144,142727,2016-11-20 04:06:37+00:00
566,800141422401830912,16058,2695,8309144,142727,2016-11-20 00:59:15+00:00
567,800018252395122689,29788,13928,8309144,142727,2016-11-19 16:49:49+00:00
568,799774291445383169,0,4952,8309144,142727,2016-11-19 00:40:24+00:00
569,799757965289017345,8795,2286,8309144,142727,2016-11-18 23:35:32+00:00
570,799422933579902976,8448,2038,8309144,142727,2016-11-18 01:24:14+00:00
571,799308762079035393,0,5803,8309144,142727,2016-11-17 17:50:33+00:00
572,799297110730567681,10379,2923,8309144,142727,2016-11-17 17:04:16+00:00
573,799063482566066176,8460,2613,8309144,142727,2016-11-17 01:35:54+00:00
574,798933969379225600,13757,4742,8309144,142727,2016-11-16 17:01:16+00:00
575,798925684722855936,7821,1513,8309144,142727,2016-11-16 16:28:21+00:00
576,798705661114773508,0,7000,8309144,142727,2016-11-16 01:54:03+00:00
577,798701998996647937,0,8230,8309144,142727,2016-11-16 01:39:30+00:00
578,798697898615730177,0,6866,8309144,142727,2016-11-16 01:23:12+00:00
579,798694562394996736,0,5245,8309144,142727,2016-11-16 01:09:57+00:00
580,798686750113755136,0,2461,8309144,142727,2016-11-16 00:38:54+00:00
581,798682547630837760,0,4981,8309145,142727,2016-11-16 00:22:12+00:00
582,798673117451325440,0,5877,8309145,142727,2016-11-15 23:44:44+00:00
583,798665375516884993,0,4120,8309145,142727,2016-11-15 23:13:58+00:00
584,798644042770751489,0,1963,8309145,142727,2016-11-15 21:49:12+00:00
585,798628517273620480,0,2085,8309145,142727,2016-11-15 20:47:30+00:00
586,798585098161549313,0,6036,8309146,142727,2016-11-15 17:54:59+00:00
587,798576900688019456,0,6180,8309146,142727,2016-11-15 17:22:24+00:00
588,798340744599797760,0,3553,8309146,142727,2016-11-15 01:44:00+00:00
589,798209839306514432,10898,2709,8309146,142727,2016-11-14 17:03:50+00:00
590,797971864723324932,12204,3305,8309146,142727,2016-11-14 01:18:12+00:00
591,797545162159308800,15229,5140,8309146,142727,2016-11-12 21:02:38+00:00
592,797236660651966464,20942,7002,8309146,142727,2016-11-12 00:36:46+00:00
593,797165961484890113,237,28,8309146,142727,2016-11-11 19:55:50+00:00
594,796904159865868288,0,9416,8309147,142727,2016-11-11 02:35:32+00:00
595,796865951799083009,8052,2020,8309147,142727,2016-11-11 00:03:42+00:00
596,796759840936919040,12422,3237,8309147,142727,2016-11-10 17:02:03+00:00
597,796563435802726400,0,7706,8309148,142727,2016-11-10 04:01:37+00:00
598,796484825502875648,7957,1863,8309148,142727,2016-11-09 22:49:15+00:00
599,796387464403357696,11539,4395,8309148,142727,2016-11-09 16:22:22+00:00
600,796177847564038144,0,15121,8309148,142727,2016-11-09 02:29:25+00:00
601,796149749086875649,33894,15121,8309148,142727,2016-11-09 00:37:46+00:00
602,796125600683540480,5194,1904,8309148,142727,2016-11-08 23:01:49+00:00
603,796116448414461957,9573,2558,8309148,142727,2016-11-08 22:25:27+00:00
604,796080075804475393,8874,2457,8309148,142727,2016-11-08 20:00:55+00:00
605,796031486298386433,11347,3926,8309148,142727,2016-11-08 16:47:50+00:00
606,795464331001561088,52178,25084,8309148,142727,2016-11-07 03:14:10+00:00
607,795400264262053889,10580,3051,8309148,142727,2016-11-06 22:59:35+00:00
608,795076730285391872,16997,5739,8309148,142727,2016-11-06 01:33:58+00:00
609,794983741416415232,0,3566,8309148,142727,2016-11-05 19:24:28+00:00
610,794926597468000259,10785,2437,8309148,142727,2016-11-05 15:37:24+00:00
611,794355576146903043,0,10889,8309148,142727,2016-11-04 01:48:22+00:00
612,794332329137291264,10049,2812,8309148,142727,2016-11-04 00:15:59+00:00
613,794205286408003585,9653,3507,8309148,142727,2016-11-03 15:51:10+00:00
614,793962221541933056,17632,5164,8309148,142727,2016-11-02 23:45:19+00:00
615,793845145112371200,9671,1977,8309148,142727,2016-11-02 16:00:06+00:00
616,793614319594401792,0,3306,8309148,142727,2016-11-02 00:42:53+00:00
617,793601777308463104,8374,1719,8309148,142727,2016-11-01 23:53:02+00:00
618,793500921481273345,11209,2516,8309148,142727,2016-11-01 17:12:16+00:00
619,793286476301799424,25797,9710,8309148,142727,2016-11-01 03:00:09+00:00
620,793271401113350145,9098,2520,8309148,142727,2016-11-01 02:00:14+00:00
621,793256262322548741,20972,8825,8309148,142727,2016-11-01 01:00:05+00:00
622,793241302385262592,11031,3472,8309148,142727,2016-11-01 00:00:38+00:00
623,793226087023144960,10326,3038,8309148,142727,2016-10-31 23:00:11+00:00
624,793210959003287553,9372,2962,8309148,142727,2016-10-31 22:00:04+00:00
625,793195938047070209,16036,5950,8309149,142727,2016-10-31 21:00:23+00:00
626,793180763617361921,7277,2112,8309149,142727,2016-10-31 20:00:05+00:00
627,793165685325201412,9876,2942,8309149,142727,2016-10-31 19:00:10+00:00
628,793150605191548928,6488,1801,8309149,142727,2016-10-31 18:00:14+00:00
629,793135492858580992,6781,2625,8309149,142727,2016-10-31 17:00:11+00:00
630,793120401413079041,13318,4135,8309149,142727,2016-10-31 16:00:13+00:00
631,792913359805018113,15039,4211,8309149,142727,2016-10-31 02:17:31+00:00
632,792883833364439040,11854,4513,8309149,142727,2016-10-31 00:20:11+00:00
633,792773781206999040,7709,1777,8309149,142727,2016-10-30 17:02:53+00:00
634,792394556390137856,14091,4530,8309149,142727,2016-10-29 15:55:58+00:00
635,792050063153438720,7517,1914,8309149,142727,2016-10-28 17:07:05+00:00
636,791821351946420224,0,22269,8309149,142727,2016-10-28 01:58:16+00:00
637,791784077045166082,0,10161,8309149,142727,2016-10-27 23:30:09+00:00
638,791780927877898241,0,4025,8309149,142727,2016-10-27 23:17:38+00:00
639,791774931465953280,47324,23473,8309149,142727,2016-10-27 22:53:48+00:00
640,791672322847637504,12313,3306,8309150,142727,2016-10-27 16:06:04+00:00
641,791406955684368384,13758,4359,8309150,142727,2016-10-26 22:31:36+00:00
642,791312159183634433,9205,2678,8309150,142727,2016-10-26 16:14:55+00:00
643,791026214425268224,0,4341,8309150,142727,2016-10-25 21:18:40+00:00
644,790987426131050500,10346,2248,8309150,142727,2016-10-25 18:44:32+00:00
645,790946055508652032,17450,4956,8309150,142727,2016-10-25 16:00:09+00:00
646,790723298204217344,0,2448,8309150,142727,2016-10-25 01:14:59+00:00
647,790698755171364864,8592,2027,8309150,142727,2016-10-24 23:37:28+00:00
648,790581949425475584,21672,7583,8309150,142727,2016-10-24 15:53:19+00:00
649,790337589677002753,8197,1977,8309150,142727,2016-10-23 23:42:19+00:00
650,790277117346975746,13163,3357,8309150,142727,2016-10-23 19:42:02+00:00
651,790227638568808452,0,3776,8309150,142727,2016-10-23 16:25:25+00:00
652,789986466051088384,9688,2448,8309150,142727,2016-10-23 00:27:05+00:00
653,789960241177853952,0,4359,8309150,142727,2016-10-22 22:42:52+00:00
654,789903600034189313,10871,4362,8309150,142727,2016-10-22 18:57:48+00:00
655,789628658055020548,7869,1878,8309150,142727,2016-10-22 00:45:17+00:00
656,789599242079838210,7086,2030,8309150,142727,2016-10-21 22:48:24+00:00
657,789530877013393408,12340,3566,8309150,142727,2016-10-21 18:16:44+00:00
658,789314372632018944,9043,2415,8309150,142727,2016-10-21 03:56:25+00:00
659,789280767834746880,0,5221,8309150,142727,2016-10-21 01:42:53+00:00
660,789268448748703744,9544,2746,8309151,142727,2016-10-21 00:53:56+00:00
661,789137962068021249,10165,2954,8309151,142727,2016-10-20 16:15:26+00:00
662,788908386943430656,28720,13123,8309151,142727,2016-10-20 01:03:11+00:00
663,788765914992902144,28713,10889,8309151,142727,2016-10-19 15:37:03+00:00
664,788552643979468800,0,7613,8309151,142727,2016-10-19 01:29:35+00:00
665,788412144018661376,16314,5562,8309151,142727,2016-10-18 16:11:17+00:00
666,788178268662984705,7569,2218,8309151,142727,2016-10-18 00:41:57+00:00
667,788150585577050112,6423,1367,8309151,142727,2016-10-17 22:51:57+00:00
668,788070120937619456,0,3616,8309151,142727,2016-10-17 17:32:13+00:00
669,788039637453406209,6437,1393,8309151,142727,2016-10-17 15:31:05+00:00
670,787810552592695296,9083,3236,8309151,142727,2016-10-17 00:20:47+00:00
671,787717603741622272,10715,2933,8309151,142727,2016-10-16 18:11:26+00:00
672,787397959788929025,11370,2994,8309151,142727,2016-10-15 21:01:17+00:00
673,787322443945877504,8157,1843,8309151,142727,2016-10-15 16:01:13+00:00
674,787111942498508800,0,7099,8309151,142727,2016-10-15 02:04:45+00:00
675,786963064373534720,27853,8399,8309151,142727,2016-10-14 16:13:10+00:00
676,786729988674449408,0,2539,8309152,142727,2016-10-14 00:47:00+00:00
677,786709082849828864,19073,6436,8309152,142727,2016-10-13 23:23:56+00:00
678,786664955043049472,11135,2691,8309152,142727,2016-10-13 20:28:35+00:00
679,786595970293370880,9849,3285,8309153,142727,2016-10-13 15:54:28+00:00
680,786363235746385920,11411,3694,8309153,142727,2016-10-13 00:29:39+00:00
681,786286427768250368,8338,3013,8309154,142727,2016-10-12 19:24:27+00:00
682,786233965241827333,15998,5021,8309154,142727,2016-10-12 15:55:59+00:00
683,786051337297522688,1493,160,8309154,142727,2016-10-12 03:50:17+00:00
684,786036967502913536,0,7434,8309154,142727,2016-10-12 02:53:11+00:00
685,785927819176054784,11911,3343,8309154,142727,2016-10-11 19:39:28+00:00
686,785872687017132033,6999,1923,8309154,142727,2016-10-11 16:00:24+00:00
687,785639753186217984,8185,2343,8309154,142727,2016-10-11 00:34:48+00:00
688,785533386513321988,9532,2099,8309154,142727,2016-10-10 17:32:08+00:00
689,785515384317313025,6384,1334,8309154,142727,2016-10-10 16:20:36+00:00
690,785264754247995392,7590,1719,8309154,142727,2016-10-09 23:44:41+00:00
691,785170936622350336,12609,5100,8309154,142727,2016-10-09 17:31:53+00:00
692,784826020293709826,10585,3406,8309154,142727,2016-10-08 18:41:19+00:00
693,784517518371221505,9366,2665,8309154,142727,2016-10-07 22:15:26+00:00
694,784431430411685888,5956,1348,8309154,142727,2016-10-07 16:33:21+00:00
695,784183165795655680,21037,8490,8309154,142727,2016-10-07 00:06:50+00:00
696,784057939640352768,31197,11713,8309155,142727,2016-10-06 15:49:14+00:00
697,783839966405230592,31382,11343,8309155,142727,2016-10-06 01:23:05+00:00
698,783821107061198850,7684,2061,8309155,142727,2016-10-06 00:08:09+00:00
699,783695101801398276,10924,3379,8309155,142727,2016-10-05 15:47:27+00:00
700,783466772167098368,8836,2361,8309155,142727,2016-10-05 00:40:09+00:00
701,783391753726550016,17631,5782,8309156,142727,2016-10-04 19:42:03+00:00
702,783347506784731136,0,5883,8309156,142727,2016-10-04 16:46:14+00:00
703,783334639985389568,30497,12295,8309156,142727,2016-10-04 15:55:06+00:00
704,783085703974514689,8513,2332,8309156,142727,2016-10-03 23:25:55+00:00
705,782969140009107456,25205,7741,8309156,142727,2016-10-03 15:42:44+00:00
706,782747134529531904,7803,1473,8309156,142727,2016-10-03 01:00:34+00:00
707,782722598790725632,18039,5671,8309156,142727,2016-10-02 23:23:04+00:00
708,782598640137187329,8135,1977,8309155,142727,2016-10-02 15:10:30+00:00
709,782305867769217024,17395,5855,8309155,142727,2016-10-01 19:47:08+00:00
710,782021823840026624,0,6516,8309155,142727,2016-10-01 00:58:26+00:00
711,781955203444699136,11617,3534,8309156,142727,2016-09-30 20:33:43+00:00
712,781661882474196992,10915,2850,8309156,142727,2016-09-30 01:08:10+00:00
713,781655249211752448,4178,1179,8309156,142727,2016-09-30 00:41:48+00:00
714,781524693396357120,21665,5844,8309156,142727,2016-09-29 16:03:01+00:00
715,781308096455073793,7446,2679,8309156,142727,2016-09-29 01:42:20+00:00
716,781251288990355457,8807,2195,8309156,142727,2016-09-28 21:56:36+00:00
